title,genres,overview,vote_average,release_date,popularity,keywords,backdrop_path,homepage
In a Valley of Violence,"Drama, Romance","In Skoddeheimen, Norway, 15-year-old Alma is consumed by her hormones and fantasies that range from sweetly romantic images of Artur, the boyfriend she yearns for, to daydreams about practically everybody she lays eyes on.",6.8,08-01-2021,16.557,"conspiracy, truck driver",/740KCabjLKjsrxvEakmmJtDtAGY.jpg,
Blades of Glory,"Drama, Mystery, Thriller",A former American G.I. joins a yakuza family after his release from prison in post-World War II Osaka.,6.668,04-12-2009,16.556,"musical, troll, christmas special, short film, holiday special",/cxcP7Z7WcV9frvpLNiJjABYMChr.jpg,
Firebird,"Drama, Crime","An FBI agent is suspicious of two master thieves, quietly enjoying their retirement near what may - or may not - be the biggest score of their careers.",7.154,07-12-2017,16.556,"based on novel or book, jazz club, tourette syndrome, brooklyn, new york city, private detective, murder investigation, political corruption, neo-noir, 1950s",/hWWfYWdtZ7DTna0uxa3oVemYccG.jpg,http://www.brimstonethemovie.com/
Justice League: War,"Animation, Fantasy, Family","Advertising executive Nick Beame learns that his wife is sleeping with his employer. In a state of despair, he encounters a bumbling thief whose attempted carjacking goes awry when Nick takes him on an involuntary joyride. Soon the betrayed businessman and the incompetent crook strike up a partnership and develop a robbery-revenge scheme. But it turns out that some other criminals in the area don't appreciate the competition.",6.084,03-02-2021,16.553,"chicago, illinois, hairdresser, neighbor, debt, theft, inner city, meeting, ex-con, barbershop, hoodlum, loan shark, barber",/aBY4QcxdLgaGLf3ZHUvuKjRm8yF.jpg,https://bleeckerstreetmedia.com/the-world-to-come
Romy and Michele's High School Reunion,"Drama, Science Fiction, Romance",The Coast Guard makes a daring rescue attempt off the coast of Cape Cod after a pair of oil tankers are destroyed during a blizzard in 1952.,7.212,20-05-2004,16.55,"berlin, germany, government, corruption, espionage, germany, berlin wall, german democratic republic, cold war, blackmail, stasi, soviet union, freedom of speech, house search, artists' life, interrogation, surveillance, heartbreak, east germany, communism, political thriller",/2NsQRnSEVrQHeqiLXQx5QrQ9iXv.jpg,https://www.netflix.com/title/81671836
The Protector 2,"Animation, Family, Fantasy","Meguro, who works for the advertising design company, even with the marriage contract, is still in constant rendezvous with the fascinating wife Miyin. On one day, the client who was the head of an advertising agency came to visit Meguro. The original Shanwei was Mings husband. Shanwei tells Meguro that if she does not want to lose her social status because of her unrequited love, she will continue to communicate with Ming and teach her well...",7.406,09-02-2009,16.544,"students' movement, patriotism, war of independence, coming of age, celebration, corrupt politician, indian freedom struggle",/xSA5QFCFLdjrJlhbnbXbJmiJ6v4.jpg,http://www.lakemungo.com
Overdrive,"Science Fiction, Action","A group of Serbian socialists prepares for the war in a surreal underground filled by parties, tragedies, love and hate.",6.833,09-09-2022,16.544,"chicago, illinois, husband wife relationship, married couple, phobia, psychological thriller, los angeles, california, suburb, dog, new home, next door neighbor, moving in, new job, dinner party, odd, secrecy, gift, anxiety, high school classmates, unexpected visit, work from home",/5eaS62YjA5Z7WPcf4quyZa5VpeO.jpg,http://wwws.warnerbros.co.jp/hirunehime/
Luckiest Girl Alive,"Comedy, Drama, Romance","Conan Edogawa sets out to apprehend Lupin the Third, the suspect of stealing a jewel called Cherry Sapphire. (A sequel to the TV special Lupin the Third vs. Detective Conan, 2009.)",6.3,15-12-2005,16.541,"motel, highway, convertible, surrealism, road trip, dream girl, judgment, lawyer, parallel world, courtroom",/dIfg4CVFlntoAEiCRJwsVZmbgXF.jpg,http://www.pixar.com/short_films/Home-Entertainment-Shorts/Mike's-New-Car
Return to Halloweentown,"Western, Mystery, Thriller, Drama",A 1950s London cleaning lady falls in love with an haute couture dress by Christian Dior and decides to gamble everything for the sake of this folly.,7.144,12-03-2016,16.534,"tourist, backpacker, outback",/1gwPQcnfkMCnAlWauI934i7E3Pr.jpg,
Indemnity,"Romance, Drama, Western","In 1943, two British intelligence officers concoct Operation Mincemeat, wherein their plan to drop a corpse with false papers off the coast of Spain would fool Nazi spies into believing the Allied forces were planning to attack by way of Greece rather than Sicily.",7,12-02-2021,16.533,,/nJJXePhe337jqaJthzQhbamcBsI.jpg,
The People vs. Larry Flynt,"Documentary, Crime","The story of an innocent girl who is destined to become one of the emperor´s concubines. Initially she suffers from a loss of innocence and the intrigues of the other concubines but over the course of time she becomes less and less scrupulous and finally is impregnated by the emperor and thus becomes his wife - the empress of China. However, her ""career"" has corrupted her once innocent soul and so, after the emperor dies she rules the land with terror.",6.935,26-07-2023,16.531,gay theme,/t1wXPJuhUXCcv5X2Wl615nmIvtk.jpg,http://www.momentumpictures.net/jungle
The Game Plan,"Horror, Thriller","Desperate to repay his debt to his ex-wife, an ex-con plots a heist at his new employer's country home, unaware that a second criminal has also targeted the property, and rigged it with a series of deadly traps.",6.217,30-07-2009,16.527,"future, android, metropolis, jealousy, son, based on comic, control, mecha, conspiracy, steampunk, robot, adult animation, synthetic human, anime",/tav8VVa6H6KooK5rFhAG2jT5ZNx.jpg,
Flowers in the Attic,"Fantasy, Adventure, Animation, Drama, Science Fiction","An unimpressive, every-day man is forced into a situation where he is told to kill a politician to save his kidnapped daughter.",6.7,18-03-2017,16.523,"rescue, cave, thailand, rescue mission, based on true story, cave diving",/rsVf3VqUk7kOnQgfIr5rmSYhmFc.jpg,https://www.sonypictures.com/movies/thepiratesbandofmisfits
Requiem for a Dream,"Animation, Comedy, Family, Fantasy","The radical true story behind three teenage surfers from Venice Beach, California, who took skateboarding to the extreme and changed the world of sports forever. Stacy Peralta, Tony Alva and Jay Adams are the Z-Boys, a bunch of nobodies until they create a new style of skateboarding that becomes a worldwide phenomenon. But when their hobby becomes a business, the success shreds their friendship.",6.9,24-05-2002,16.518,"based on novel or book, horse race, american dream, horse, racehorse, great depression, based on true story, jockey, horse trainer, seabiscuit, 1930s",/9UZnCIeUVHzZQLDXN7lht2T4ndB.jpg,https://bluevalentinemovie.com/
Chestnut: Hero of Central Park,"Drama, History, Romance, War","In the future, medical technology has advanced to the point where people can buy artificial organs to extend their lives. But if they default on payments, an organization known as the Union sends agents to repossess the organs. Remy is one of the best agents in the business, but when he becomes the recipient of an artificial heart, he finds himself in the same dire straits as his many victims.",6,28-12-2001,16.513,"plumber, college, geek, romance, hazing, sorority, single father, death of mother, fraternity, construction worker, sorority house, young adult, elitism, college freshman, legacy, college roommate, widower with daughter, nerd culture, modern retelling, sorority pledge",/A3VIryQoRHNHYjwawvhntNltPd7.jpg,https://www.themauritanian.movie
"Yes, God, Yes","Horror, Thriller","A hardcore US racist skinhead who, because of his intelligence, leads a gang dedicated to fighting the enemy: the supposed American-Jewish conspiracy for domination. However, he's hiding a secret: he's Jewish-born, a brilliant scholar whose questioning of the tenets of his faith has left him angry and confused, turning against those who he thinks have a tragic history of their own making.",6.248,10-09-1999,16.511,"london, england, workaholic, musician, loss of loved one, music teacher, sadness, orchestra, relationship problems, violinist, love, aspiring singer, cab driver, best friend, guitar player, group of friends, music school, forgetfulness, important meeting, parent getting married, music class, self-absorbed, choices",/sfCptvwspPrO4RZ3y06GYyTEfE3.jpg,
Puppy Love,"Adventure, Drama, Thriller",A rich man's daughter is held captive in an abandoned apartment by two former convicts who abducted her and hold her ransom in exchange for her father's money.,6.592,27-06-2017,16.51,"hip-hop, rapper, musical",/yXrrpKFnKMfoEGWGE4QDqc4JxsE.jpg,https://www.netflix.com/title/80184100
A Hard Day,"Animation, Action, Family, Comedy, Science Fiction","While carrying on their usual hi-jinks, they inadvertantly stow-away on a spaceship bound for Mars. They meet up with the local Martian residents and cause them to invade the Earth, aided by the ""Invincitron"", a vacuum-wielding giant robot. Tom, Jerry and their Martian ally, Peep, save the day.",7.176,24-05-2022,16.507,"martial arts, fighter, post-apocalyptic future, nuclear holocaust, anime",/wYHaQzfzv5vOGaV6uPhatFWG338.jpg,
Eurovision Song Contest: The Story of Fire Saga,"Animation, Adventure, Family, Comedy",A dramatization of the relationship between heart surgery pioneers Alfred Blalock and Vivien Thomas.,6.428,12-03-2012,16.504,,/6XGreAQomYnW7WcbOKvfRFYEW1D.jpg,
Central Station,"Drama, Romance","Benjamin, a young German computer whiz, is invited to join a subversive hacker group that wants to be noticed on the world's stage.",6.9,16-12-2010,16.501,"princess, monster, rabbit",/qkdmZFwy8wTGEHgPAS1HX2lOdK6.jpg,
Kizumonogatari Part 3: Reiketsu,"Drama, Thriller","Matko is a small time hustler, living by the Danube with his 17-year-old son Zare. After a failed business deal he owes money to the much more successful gangster Dadan. Dadan has a sister, Afrodita, that he desperately wants to see get married so they strike a deal: Zare is to marry her.",7.441,10-02-2021,16.499,"expedition, pilot, survival, antarctica, sled dogs, seal (animal), pets",/3cdfnihGSrMiQWzmVPaEs3p2Mp1.jpg,https://www.netflix.com/title/81156676
Detective Conan: Captured in Her Eyes,"Drama, Action","A law firm brings in its ""fixer"" to remedy the situation after a lawyer has a breakdown while representing a chemical company that he knows is guilty in a multi-billion dollar class action suit.",6.596,14-10-2011,16.485,"adolescence, disaster, battle, gravity, anime, watch on youtalkies",/pZv3qb5wK3h0kOUL2HOloYioAT9.jpg,
The Fifth Estate,"Romance, Comedy","When two siblings stumble on a strange hole in the wall of their grandparents' house, horrifying incidents reveal sinister secrets about their family.",6.95,15-06-2018,16.485,"new york city, immigrant, ship, quarantine, corruption, sibling relationship, nightmare, escape, magic, love, money, murder, female protagonist, doctor, prostitution, illness",/ll5ktqAG3EOlCS8bpyoC0kYSSe9.jpg,
Man of Tai Chi,"Drama, Science Fiction","When Jesper distinguishes himself as the Postal Academy's worst student, he is sent to Smeerensburg, a small village located on an icy island above the Arctic Circle, where grumpy inhabitants barely exchange words, let alone letters. Jesper is about to give up and abandon his duty as a postman when he meets local teacher Alva and Klaus, a mysterious carpenter who lives alone in a cabin full of handmade toys.",7.198,26-05-2011,16.483,"immigrant, unfaithfulness, los angeles, california, extramarital affair, criminal investigation, murder investigation, honor killing",/wwzuxanisjA7GhZOPYaWlfmlCKY.jpg,
The Secret of Moonacre,"Action, Adventure, Animation, Science Fiction, Family","Olivia, struggling with writer's block after a break up, takes a tropical holiday in hope of some inspiration and meets Prince Alexander, who needs some distance from his duty to marry royalty.",6.811,26-02-2008,16.47,"drug dealer, sheriff, widow, uncle, road trip, tucson, arizona, racism, los angeles, california, single mother, child kidnapping, woman director, motel room, moving, memories, neo-nazis, older sister younger brother, danger, car chase, old west town",/tEJ3nvnp520AvNPbhCegHMo1EfM.jpg,
My Best Friend's Wedding,"Thriller, Action, Romance, Science Fiction, Adventure","Malik is an African-American student attending on a track scholarship; academics are not his strong suit, and he goes in thinking that his athletic abilities will earn him a free ride through college. Fudge, a ""professional student"" who has been at Columbus for six years so far, becomes friendly with Malik and challenges his views about race and politics in America.",6.096,03-04-1997,16.464,,/g28qx5NED06pM2lK1mSxM24r6qs.jpg,http://movies.disney.com/mickeys-once-upon-a-christmas
Little Miss Sunshine,"Adventure, Comedy, Horror, Family","Advice columnist, Dan Burns is an expert on relationships, but somehow struggles to succeed as a brother, a son and a single parent to three precocious daughters. Things get even more complicated when Dan finds out that the woman he falls in love with is actually his brother's new girlfriend.",6.636,14-10-2022,16.463,"dog, buddies",/nTyjdZjaTUoyW62pti2rtWgvhE3.jpg,https://neonrated.com/films/pig
Fullmetal Alchemist the Movie: The Sacred Star of Milos,Comedy,"It’s batter up at Belle Reve and that can only mean that Amanda Waller, the penitentiary’s cold and calculating warden, has a mission that only the damned will take on. It’s time to unleash Task Force X again, stacked with seasoned vets such as Deadshot, Captain Boomerang and Harley Quinn, these crafty criminals are joined by newcomers Copperhead, Killer Frost and the martial art master, Bronze Tiger! With the target objective being a mystical object so powerful that they’re willing to risk their own lives to steal it, you can be sure it will be collision of chaos, gunfire and attitudes. So, take aim for a raging road trip with the Suicide Squad!",6.058,21-03-2002,16.46,"florida, based on novel or book, prohibition era, love, revenge, betrayal, organized crime, 1920s, 1930s",/zMecgI8rWjLH81OsJfLehIkUK5q.jpg,https://www.netflix.com/title/81435930
John Dies at the End,"Science Fiction, Comedy, Adventure","When 17-year-old Makoto Konno gains the ability to, quite literally, ""leap"" backwards through time, she immediately sets about improving her grades and preventing personal mishaps. However, she soon realises that changing the past isn't as simple as it seems, and eventually, will have to rely on her new powers to shape the future of herself and her friends.",6,26-03-2010,16.459,,/pKfvYWbxhVnGHg6By3VaxtrbLZe.jpg,http://www.focusfeatures.com/inavalleyofviolence
Bring It On,"Comedy, Drama, Romance, Adventure","Disconnect interweaves multiple storylines about people searching for human connection in today’s wired world. Through poignant turns that are both harrowing and touching, the stories intersect with surprising twists that expose a shocking reality into our daily use of technology that mediates and defines our relationships and ultimately our lives.",6.555,22-06-2012,16.459,"vacation, summer vacation, young girls gone dead, young girl not safe, shark frenzy!, young girls in america, young dead college coeds",/iPNyjQAZPLjK3OTif43IJ2kVxvl.jpg,https://www.paramount.com/movies/blades-glory
Colonia,"Family, Animation, Fantasy, Comedy, Action","Denmark, 2013. Police officers Carl Mørck and Hafez el-Assad, sole members of Department Q, which is focused on closing cold cases, investigate the disappearance of politician Merete Lynggaard, vanished when she and her brother were traveling aboard a ferry five years ago.",6.296,12-03-2002,16.457,"witch, magic, holiday, halloween, sorcery",/f88fE49qZvJIsh39fCFCrcCCV5R.jpg,https://firebirdmovie.com
"Curious George: Go West, Go Wild","Animation, Family, Comedy","A coming-of-age story centered around a small-town singer brokenhearted by the death of her brother in a car crash, who had secretly submitted her for a summer session at a performing arts academy in Los Angeles. In the academy, she experiences a whole new way of life in the big city, far from the small town lifestyle she's used to.",7.078,31-10-1999,16.452,"future, virtual reality, virtual fight, mecha, school, computer game, adult animation, anime, virtual world, based on light novel",/rJFerFqrKx6jL2i9TjbMNAx5ptd.jpg,http://www.dccomics.com/movies/justice-league-war-2014
Barbie: Spy Squad,"Drama, Thriller","Liam wakes from a car crash with no memory of who he is. As he makes his way into town to look for help, he finds only dead bodies, all with strange pale eyes. Liam's first assessment is that a virus is present in the air, but he soon discovers the horrible truth: anyone who comes within a 50-foot radius of him dies instantly.",6.666,16-07-2021,16.45,"pregnancy, kiss, man woman relationship, relationship problems, cowardliness",/uD6AG36ykWAwKfSrLBuaVmpRC0.jpg,
Causeway,"Romance, Drama","Alice hires a professional negotiator to obtain the release of her engineer husband, who has been kidnapped by anti-government guerrillas in South America.",7.958,27-10-2022,16.449,"adultery, corruption, upper class, presidential election, musical, biography, stage show, based on play or musical, 18th century, broadway musical, pistol duel, revolutionary war, founding fathers, stage musical, filmed play, live theatre, filmed theater",/hSGAo8oY0Hl7YIsEGgh92eCgfBG.jpg,
Open Your Eyes,"Western, Action","A truck driver has been forced to smuggle illicit cargo to save her brother from a deadly prison gang. With FBI operatives hot on her trail, Sally's conscience is challenged when the final package turns out to be a teenage girl.",6.129,21-10-2016,16.443,"chef, rat, ratatouille, short film",/fPRazoBaX5C6gQxnhbsl2H4Hbad.jpg,http://www.overdrivemovie.co.uk/home/
Bring It On: Worldwide #Cheersmack,Comedy,"When the eternally optimistic Poppy, queen of the Trolls, learns that the Bergens no longer have any holidays on their calendar, she enlists the help of Branch and the rest of the gang on a delightfully quirky mission to fix something that the Bergens don't think is broken.",6.105,30-03-2007,16.44,"rivalry, based on tv series",/7kihkd0adacT64yqfdDPsANLkij.jpg,https://www.netflix.com/title/80992607
A Perfect Getaway,"Drama, Romance, War","New York City, 1957. Lionel Essrog, a private detective living with Tourette syndrome, tries to solve the murder of his mentor and best friend, armed only with vague clues and the strength of his obsessive mind.",6.933,29-10-2021,16.435,"skyscraper, black and white, paper airplane, office romance, short film",/iHc14vucwUMl6WuvQa4iPfoEdy9.jpg,
Isi & Ossi,"Animation, Action","A day in the life of a barbershop on the south side of Chicago. Calvin, who inherited the struggling business from his deceased father, views the shop as nothing but a burden and waste of his time. After selling the shop to a local loan shark, Calvin slowly begins to see his father's vision and legacy and struggles with the notion that he just sold it out.",7.449,21-01-2014,16.435,"dystopia, anime",/rQavRvcXYbv2gRAYhIEwV3gDpyX.jpg,http://www.magnetreleasing.com/indemnity/
The Horse Whisperer,Comedy,Bombshell is a revealing look inside the most powerful and controversial media empire of all time; and the explosive story of the women who brought down the infamous man who created it.,6.206,25-04-1997,16.427,"parrot, turkey, dog, explorer, granada, spain, construction worker, king midas",/4dNv1W1KMSLdYGz0tCEaynF0E4Q.jpg,
Daylight,Action,"In 1984 East Berlin, an agent of the secret police, conducting surveillance on a writer and his lover, finds himself becoming increasingly absorbed by their lives.",6.032,23-10-2013,16.424,,/dCSen2t9Hcp5iyEJkmaDDzuYefw.jpg,http://movies.disney.com/the-game-plan
Scooby-Doo! Return to Zombie Island,"Thriller, Action, Mystery","After a group of friends graduate from Delhi University, they listlessly haunt their old campus, until a British filmmaker casts them in a film she's making about freedom fighters under British rule. Although the group is largely apolitical, the tragic death of a friend owing to local government corruption awakens their patriotism. Inspired by the freedom fighters they represent in the film, the friends collectively decide to avenge the killing.",6.07,16-06-2017,16.424,"chauffeur, based on novel or book, delhi, india, rags to riches, class differences, driver, caste system, master servant relationship",/qCKO6xQMLgB1goL1v20tMOfMLBU.jpg,
The Young Victoria,"Drama, Thriller, Mystery",Simon and Robyn are a young married couple whose life is going as planned until a chance run-in with Simon's high school acquaintance sends their world into a tailspin.,6.557,30-09-2022,16.422,"based on novel or book, based on true story, struggle for survival, greenland, 1900s, arctic exploration",/8dpS7rlYt6BAHkHsAhEsJ4vqgCF.jpg,https://www.lionsgate.com/movies/requiem-for-a-dream
Rocky Aur Rani Kii Prem Kahaani,"Family, Fantasy, Comedy, TV Movie, Action",An aspiring painter meets various characters and learns valuable lessons while traveling across America.,6.67,20-10-2006,16.421,"high school, anime, japanese high school",/s5R6kTMfOxkGit96A8lqcDL4uVk.jpg,
The Good Nurse,"Action, Thriller, Crime","Stranded backpackers in remote Australia fall prey to a murderous bushman, who offers to fix their car, then takes them captive.",6.7,11-02-2022,16.419,,/qJiadhrwmYM3hJEJlI6t6KuaQeq.jpg,http://yesgodyesfilm.com/
Downton Abbey: A New Era,Drama,"The peace of a small town is endangered when a corporation wants to destroy the mountain that protects them. A girl named Copi and her best friend Xico, a Xoloitzcuintle dog, will go into the mountains to try to save the town.",6.948,25-12-1996,16.418,"husband wife relationship, coma, bureaucracy, police state, berlin wall, loss of loved one, german democratic republic, socialism, single",/pYUwk30i62GN8gcKeQTuzdZGxHk.jpg,https://www.amazon.com/Puppy-Love-Lucy-Hale/dp/B0C9GQ5LSC
Funny Games,"Comedy, Family","Elias is a handsome young deputy manager in a garment factory in São Paulo. When he’s not working, he enjoys casual encounters in the big city. The arrival of a young African, Fernando, on the production line piques his interest and Elias finds himself increasingly drawn into socialising with his work colleagues.",6.478,28-09-2007,16.416,"parent child relationship, birthday, fishing, mermaid, adopted",/pzvnnpJmCtSZMw44WYVEqldhn17.jpg,
Fabricated City,"Drama, Mystery, Thriller, TV Movie","Kenichi and his detective uncle, Shunsaku Ban, leave Japan to visit Metropolis, in search of the criminal, Dr. Laughton. However, when they finally find Dr. Laughton, Kenichi and Shunsaku find themselves seperated and plunged into the middle of a larger conspiracy. While Shunsaku searches for his nephew and explanations, Kenichi tries to protect Tima (a mysterious young girl), from Duke Red and his adopted son Rock, both of whom have very different reasons for wanting to find her.",6.616,18-01-2014,16.411,,/oJrpuL6abEVbuNCcwZlr7nJpNpk.jpg,https://www.netflix.com/title/80244088
Here Comes the Boom,"Crime, Drama","Based on the true nail-biting mission that captivated the world. Twelve boys and the coach of a Thai soccer team explore the Tham Luang cave when an unexpected rainstorm traps them in a chamber inside the mountain. Entombed behind a maze of flooded cave tunnels, they face impossible odds. A team of world-class divers navigate through miles of dangerous cave networks to discover that finding the boys is only the beginning.",8.027,06-10-2000,16.408,"japan, zombie, based on manga, epidemic, zombie apocalypse, comic strip artist, anime",/jMO1icztaUUEUApdAQx0cZOt7b8.jpg,
Queen of the Damned,"Family, Comedy",True story of the undersized Depression-era racehorse whose victories lifted not only the spirits of the team behind it but also those of their nation.,7.23,21-10-2004,16.406,"new york city, parent child relationship, bratva (russian mafia), gangster, cocaine, nightclub, investigation, police chief, arrest, murder, shootout, hospital, raid, drugs, pursuit, 1980s, protective custody, brooklyn",/lrLIy9OFRQg4VkhrCyolfNXJEUH.jpg,http://kizumonogatari-usa.com/
Kiss Kiss Bang Bang,Drama,A modern retelling of Snow White set against students in their freshman year of college in the greek system.,6.3,24-07-2020,16.402,"investigation, self-defense, riot, murder, vigilante, drug dealing, hospital, widower, loner, subway tunnel, army veteran, vigilante justice",/2BsyxPmPwRXIwgcZSlJjf0tKFFU.jpg,https://www.tms-e.co.jp/global/alltitles/conan/087304.html
More the Merrier,"Comedy, Romance","After his impetuous musician girlfriend, Samantha, dies in an accident shortly after they had a fight (and nearly broke up), a grief-stricken British businessman, Ian Wyndham, living in London gets a chance to relive the day all over again, in the hope of changing the events that led up to her getting killed.",7.177,22-08-2023,16.401,firefighter,/mWhZofAouxfL3nDm1y2UovcpYi6.jpg,
Babel,"Action, Crime, Thriller","A young teenage rapper must use his musical talent to help his friend out and win the girl of his dreams by going through several events of betrayal, trust and agreement while his religious parents have strictly dislike his interests.",7.112,29-05-2014,16.4,"buried alive, murder, dead body, doctor, policeman, anatolia, turkey",/2g4cXP5ozwmHlETU6BADv01xVGj.jpg,
The Nativity Story,"Comedy, Music","A film adaptation of the Last Nanto General story arc from the manga, depicting the final battle between Kenshiro and Raoh that led to Kenshiro becoming the successor of Hokuto Shinken. Some events from the manga / anime have been excluded from the story (such as Raoh's fight with Juza) whereas others have been altered or expanded. New content featuring the final battle from Raoh's perspective have been added. This film serves as the follow-up to the first film in the series, which introduced Raoh and Reina's relationship, this time bringing it to a conclusion.",6.417,26-06-2020,16.399,"slasher, evil clown",/vIy0knvAWbc4dMBG4wWDsAxOdNd.jpg,
You Were Never Really Here,Drama,"To mark the release two weeks ago of the eighth and final movie in the series, Robbie Coltrane narrates a countdown of the movie franchise's best moments. From Harry's first meeting with Ron and Hermione aboard the Hogwarts Express through to magical mysteries.",8.138,20-11-1998,16.398,chinese province,/zCVYwVLG400vECeFgj63nXRfh5i.jpg,
Last Shoot Out,"Animation, Fantasy, Mystery","A scandal in the royal family: the wayward princess Barbara escaped from the palace and went through the forest in search of a handsome prince. However, instead of the cherished meeting with her beloved, she is captured by Buka, the most dangerous robber of the kingdom. But it quickly becomes clear that the brisk princess is ready to turn Buka's life into a nightmare, just to reach her goal. So the restless Varvara begins to establish her own order in the forest.",8.04,06-01-2017,16.396,"helicopter, fire, panic, christmas party, survival, disaster, explosion, tower, firefighter, christmas, christmas eve, south korea, seoul, south korea",/s5svcTbGcdTkA3cj7pCfy1rxy2O.jpg,http://www.foxsearchlight.com/littlemisssunshine/
Tangled: Before Ever After,"Animation, Crime, Thriller","In the Antarctic, after an expedition with Dr. Davis McClaren, the sled dog trainer Jerry Shepherd has to leave the polar base with his colleagues due to the proximity of a heavy snow storm. He ties his dogs to be rescued after, but the mission is called-off and the dogs are left alone at their own fortune. For six months, Jerry tries to find a sponsor for a rescue mission.",7.4,22-04-2000,16.395,,/4YzGG8IPduUQRVnQ0vN5laHA1rH.jpg,http://www.hagaren-movie.net/
Derailed,"Drama, Thriller","In an abandoned Tokyo overrun by bubbles and gravitational abnormalities, one gifted young man has a fateful meeting with a mysterious girl.",6.033,11-10-2013,16.393,"rescue, mexico city, mexico, sibling relationship, insurance salesman, brother, border, human trafficking, support, punter, usa–mexico border, sister, criminal",/rFkiZNiub7Q7eGPYdM4JGRVLcCn.jpg,http://johndiesattheend.com/
When You Finish Saving the World,"Action, Drama",1921 New York. An immigrant woman is tricked into a life of burlesque and vaudeville until a dazzling magician tries to save her and reunite her with her sister who is being held in the confines of Ellis Island.,6.065,04-07-2013,16.388,"funeral, family secrets, dysfunctional family, death in family, family conflict",/iAmTmSUzpxrxz1KJwhrXsdMFRfi.jpg,https://www.uphe.com/movies/bring-it-on
Hidden Blade,"Adventure, Fantasy, Romance","Immigrants from around the world enter Los Angeles every day, with hopeful visions of a better life, but little notion of what that life may cost. Their desperate scenarios test the humanity of immigration enforcement officers. In Crossing Over, writer-director Wayne Kramer explores the allure of the American dream, and the reality that immigrants find – and create -- in 21st century L.A.",6.457,06-02-2009,16.378,"attic, knitting needle, noise complaint, crawling hand, angel costume, trowel, bass guitarist, priestess",/chQ7r8gGkzBSSuqcGffUIokEIpd.jpg,http://screenmediafilms.net/productions/details/1635/Colonia
The Diving Bell and the Butterfly,"Comedy, Romance",Recently widowed mom Brenda fights to protect her family during a harrowing road trip when a murder and a missing bag of cash plunge them into danger.,6.599,19-06-1997,16.378,"depression, suicide, london, england, drowning, based on novel or book, aids, self-destruction, home, poetry, literature, province, empowerment, way of life, delusion, sense of life, country life, family's daily life, homelessness, leaving one's family",/6gtlv8NYhzEeRyfbIbfeXp5KVJR.jpg,https://www.peacocktv.com/watch/asset/tv/kids/curious-george-go-west-go-wild/0895d95b-2114-3af5-ab06-58a785fde677
Minari,"Comedy, Drama","The TRUE STORY of how Kara Robinson was kidnapped, assaulted and held captive for 18 hours, 15-year-old Kara Robinson plots a daring escape from a serial killer's apartment.",7.677,26-07-2006,16.375,,/mzMCO3dArUcg1OTmjxi8oZ0FQvK.jpg,
Buried,"Adventure, Fantasy, Animation, Action, Science Fiction",Disney's irresistible talking puppies are back in an all-new movie that takes them far across town to a mysterious mansion where something very spooky is going on.,6.828,02-07-2011,16.371,"briefcase, civil rights, murder, lawyer, los angeles, california, courtroom",/bTU64xL4uToTjQZwICPZzMb4yZt.jpg,https://a24films.com/films/causeway
Strange Days,"Horror, Comedy","A group of Boston-bred gangsters set up shop in balmy Florida during the Prohibition era, facing off against the competition and the Ku Klux Klan.",6.316,25-01-2013,16.37,"suicide, funeral, drug addiction, oklahoma, based on play or musical, dysfunctional family, cancer, midwest, southern, bleak comedy, mental disorders, mother daughter relationship, pills",/lInZWt4JQXZw3VzGvTM2I56L7gB.jpg,
Sharpay's Fabulous Adventure,Comedy,Ty was a frustrated toy salesman until his collaboration with three women turned his stuffed animals into a defining ’90s trend. This behind-the-scenes look at history’s biggest toy craze is a wild story about what—and who—is valued in this world.,6.225,25-08-2000,16.369,"based on novel or book, vampire, supernatural, harem, orphan, demon, blood spurting, regeneration, anime, monogatari",/oQFUfNkSA1TlslJ1LonRh09x2Hw.jpg,
Ice Princess,"Drama, History","A young woman survives a great white shark attack, whilst on a family boating vacation, however soon realizes the nightmare is far from over. Those around her can not be trusted, and she must face her demons, if she is to step back in the water.",7.285,24-06-2015,16.365,"career, london, england, drug addiction, diva, restaurant, redemption, drugs, chef, french cuisine, come back, fine dining",/lAdo6GzGTO2bRFX0GPQO0kBROmr.jpg,
"Extremely Wicked, Shockingly Evil and Vile","Animation, Family, TV Movie","Marnie Piper prepares to begin a new school year, she asks the Halloweentown Hot Witches' Council to work toward openness between Halloweentown and the mortal world. She proposes to bring a group of Halloweentown students to her own high school in the mortal world.",6.028,08-09-2020,16.362,"friendship, camera, cop, suburbia, paperboy, basement, murder, serial killer, teenage crush, walkie talkie, group of friends, news report, 1980s, retro horror",/6n1OBsryOT31WTVxJK4RiCZ14St.jpg,http://www.netflix.com/title/81058435
Chicago,"Action, Animation, Family","In 2046, many aspects of life are carried out on a virtual network. No matter how advanced the time becomes, however, bullying never disappears. Haruyuki is one of the bullied students. However, one day he is contacted by Kuroyukihime, the most famous person in the school. ""Wouldn't you like to 'accelerate' and go further ahead, boy?"" Haruyuki is introduced to the ""Accel World"" and decides to fight as Kuroyukihime's knight.",6.93,15-01-2016,16.359,"superhero, mythology, astraverse",/2EOy2YSJbzKvlzKpEEKULVYZGlN.jpg,
